股票代码,股票简称,现价(元),涨跌幅(%),流通股东名称(报告期)2024.06.30,流通股东持股数量(报告期)(股)2024.06.30,流通股东类型(报告期)2024.06.30,流通股东持股比例(报告期)(%)2024.06.30,流通股东持股市值,流通股东排名(报告期)2024.06.30,流通股东持股状态(报告期)2024.06.30
600502.SH,安徽建工,4.15,1.47,香港中央结算有限公司,27405840.0,机构,1.6,117845112.0,3,减持
600368.SH,五洲交通,3.30,1.23,香港中央结算有限公司,33024691.0,机构,2.05,117898146.87,4,增持
300182.SZ,捷成股份,4.03,3.07,香港中央结算有限公司,31816526.0,机构,1.19,118039311.46,2,增持
000563.SZ,陕国投A,2.80,0.72,香港中央结算有限公司,42931607.0,机构,0.84,118061919.25,10,新进
600458.SH,时代新材,8.90,2.65,香港中央结算有限公司,11700649.0,机构,1.42,118176554.9,4,新进
600596.SH,新安股份,7.00,2.34,香港中央结算有限公司,15574010.0,机构,1.15,118362476.0,7,增持
000685.SZ,中山公用,7.27,0.69,香港中央结算有限公司,16425417.0,机构,1.11,118427256.57,5,减持
002351.SZ,漫步者,9.59,3.79,香港中央结算有限公司,9008749.0,机构,1.01,118465049.35,5,减持
002222.SZ,福晶科技,21.91,-0.63,香港中央结算有限公司,5283851.0,机构,1.12,119045163.03,2,减持
002407.SZ,多氟多,9.69,3.09,香港中央结算有限公司,9771411.0,机构,0.82,119504356.53,7,减持
002550.SZ,千红制药,4.97,0.61,香港中央结算有限公司,22250145.0,机构,1.74,119928281.55,4,增持
002195.SZ,岩山科技,2.22,3.74,香港中央结算有限公司,48111820.0,机构,0.85,120760668.2,5,增持
600528.SH,中铁工业,6.78,1.35,香港中央结算有限公司,16497804.0,机构,0.74,120763925.28,7,新进
603039.SH,泛微网络,28.49,3.00,香港中央结算有限公司,3802476.0,机构,1.46,120766637.76,8,新进
300070.SZ,碧水源,3.23,2.87,香港中央结算有限公司,28899600.0,机构,0.8,121089324.0,8,减持
000958.SZ,电投产融,3.40,1.49,香港中央结算有限公司,33142677.0,机构,0.62,121302197.82,10,增持
300791.SZ,仙乐健康,25.13,2.87,香港中央结算有限公司,4816565.0,机构,2.04,121377438.0,3,增持
300212.SZ,易华录,15.14,5.95,香港中央结算有限公司,7217863.0,机构,1.0,121476634.29,4,减持
002182.SZ,宝武镁业,9.01,4.04,香港中央结算有限公司,10778764.0,机构,1.09,121584457.92,5,增持
603060.SH,国检集团,5.73,2.32,香港中央结算有限公司,20831302.0,机构,2.59,121654803.68,2,减持
002332.SZ,仙琚制药,11.36,0.53,香港中央结算有限公司,10664825.0,机构,1.08,121685653.25,6,减持
000922.SZ,佳电股份,8.86,-0.56,香港中央结算有限公司,10272870.0,机构,1.72,122555339.1,4,增持
600006.SH,东风股份,5.83,2.46,香港中央结算有限公司,19304647.0,机构,0.97,123356694.33,3,减持
300602.SZ,飞荣达,13.89,0.80,香港中央结算有限公司,8171153.0,机构,1.41,123466121.83,5,增持
000555.SZ,神州信息,8.45,4.06,香港中央结算有限公司,13258705.0,机构,1.36,123571130.6,6,增持
000030.SZ,富奥股份,4.43,2.78,香港中央结算有限公司,25224772.0,机构,1.45,123853630.52,6,增持
002991.SZ,甘源食品,53.68,10.00,香港中央结算有限公司,2049914.0,机构,2.2,124327284.1,2,增持
601099.SH,太平洋,3.22,0.94,香港中央结算有限公司,40786012.0,机构,0.6,124397336.6,6,减持
601326.SH,秦港股份,3.15,-0.63,香港中央结算有限公司(沪股通),39294552.0,机构,0.7,124563729.84,7,增持
600587.SH,新华医疗,15.64,3.10,香港中央结算有限公司,7920608.0,机构,1.31,124670369.92,5,减持
002274.SZ,华昌化工,6.87,3.00,香港中央结算有限公司,16873342.0,机构,1.77,125200197.64,3,减持
000688.SZ,国城矿业,9.24,4.05,香港中央结算有限公司,13162514.0,机构,1.18,125307133.28,5,增持
600517.SH,国网英大,4.40,0.00,香港中央结算有限公司,28943743.0,机构,0.51,125326407.19,7,增持
002240.SZ,盛新锂能,11.28,2.92,香港中央结算有限公司,9339482.0,机构,1.01,125335848.44,10,减持
002405.SZ,四维图新,6.85,3.79,香港中央结算有限公司,20213797.0,机构,0.85,125729817.34,7,增持
600552.SH,凯盛科技,11.00,1.57,香港中央结算有限公司,13333150.0,机构,1.41,125731604.5,4,增持
603599.SH,广信股份,9.79,0.62,香港中央结算有限公司,10429594.0,机构,1.15,126510975.22,8,减持
688183.SH,生益电子,16.80,0.24,香港中央结算有限公司,6529815.0,机构,0.79,126547814.7,10,新进
002367.SZ,康力电梯,5.43,3.23,香港中央结算有限公司,21951463.0,机构,2.75,126659941.51,3,减持
688025.SH,杰普特,31.19,1.80,香港中央结算有限公司,3141441.0,机构,3.31,126882801.99,4,增持
688062.SH,迈威生物,21.24,-0.28,香港中央结算有限公司,4387762.0,机构,1.1,126981832.28,7,新进
300118.SZ,东方日升,9.26,1.76,香港中央结算有限公司,10509600.0,机构,0.92,127166160.0,6,减持
300624.SZ,万兴科技,39.53,2.28,香港中央结算有限公司,2399624.0,机构,1.24,127348045.68,5,减持
603995.SH,甬金股份,15.88,1.86,香港中央结算有限公司,7271705.0,机构,1.98,127400271.6,5,增持
600711.SH,ST盛屯,3.54,2.91,香港中央结算有限公司,34893169.0,机构,1.11,128057930.23,4,增持
300331.SZ,苏大维格,15.91,0.57,香港中央结算有限公司,7965766.0,机构,3.07,128089517.28,6,增持
000810.SZ,创维数字,8.93,0.90,香港中央结算有限公司,14932146.0,机构,1.3,128117812.68,5,减持
600755.SH,厦门国贸,5.80,1.05,香港中央结算有限公司,17929031.0,机构,0.81,128551152.27,10,减持
001309.SZ,德明利,64.00,0.80,香港中央结算有限公司,1489305.0,机构,1.01,128675952.0,6,减持
000686.SZ,东北证券,5.94,1.71,香港中央结算有限公司,23081733.0,机构,0.99,128796070.14,7,新进
003021.SZ,兆威机电,35.48,0.60,香港中央结算有限公司,2792663.0,机构,1.17,128881397.45,5,增持
600997.SH,开滦股份,6.14,3.19,香港中央结算有限公司,18802991.0,机构,1.18,128988518.26,5,减持
002345.SZ,潮宏基,4.51,3.20,香港中央结算有限公司,27356899.0,机构,3.08,129124563.28,3,增持
300596.SZ,利安隆,22.90,1.73,香港中央结算有限公司,4762377.0,机构,2.07,129203288.01,6,减持
002845.SZ,同兴达,10.98,2.71,香港中央结算有限公司,9781403.0,机构,2.99,129310147.66,4,增持
002500.SZ,山西证券,4.95,0.61,香港中央结算有限公司,27527152.0,机构,0.77,129377614.4,8,增持
002385.SZ,大北农,3.98,4.46,香港中央结算有限公司,34131222.0,机构,0.83,131405204.7,6,减持
600395.SH,盘江股份,4.82,1.90,香港中央结算有限公司,21883386.0,机构,1.02,131519149.86,8,新进
300833.SZ,浩洋股份,36.27,-0.77,香港中央结算有限公司,2838461.0,机构,2.24,131704590.4,5,增持
002266.SZ,浙富控股,2.79,3.33,香港中央结算有限公司,47219635.0,机构,0.9,131742781.65,7,减持
600861.SH,北京人力,13.53,2.97,香港中央结算有限公司,8079983.0,机构,1.43,131865322.56,4,增持
002368.SZ,太极股份,15.19,4.98,香港中央结算有限公司,5860705.0,机构,0.94,132158897.75,8,减持
603317.SH,天味食品,9.00,4.41,香港中央结算有限公司,11598575.0,机构,1.09,132339740.75,5,减持
603619.SH,中曼石油,17.68,1.43,香港中央结算有限公司,5663722.0,机构,1.42,132644369.24,6,新进
300360.SZ,炬华科技,13.65,0.89,香港中央结算有限公司,7803983.0,机构,1.52,132667711.0,7,减持
601698.SH,中国卫通,14.45,2.19,香港中央结算有限公司,9475224.0,机构,0.22,133505906.16,5,减持
603027.SH,千禾味业,10.54,6.36,香港中央结算有限公司,10047055.0,机构,0.98,133625831.5,3,减持
000893.SZ,亚钾国际,14.96,0.81,香港中央结算有限公司,8284642.0,机构,0.89,133879814.72,10,减持
002373.SZ,千方科技,7.38,1.37,香港中央结算有限公司,14863609.0,机构,0.94,134812933.63,9,减持
601702.SH,华峰铝业,14.67,4.41,香港中央结算有限公司,7385578.0,机构,0.74,134860654.28,4,增持
600098.SH,广州发展,5.55,1.46,香港中央结算有限公司,21076152.0,机构,0.6,134887372.8,7,增持
600867.SH,通化东宝,7.20,0.98,香港中央结算有限公司,16198253.0,机构,0.82,135579377.61,6,减持
002608.SZ,江苏国信,6.69,1.98,香港中央结算有限公司,17535728.0,机构,0.46,135901892.0,8,新进
601136.SH,首创证券,17.52,2.10,香港中央结算有限公司,6657082.0,机构,0.24,136203897.72,5,减持
300709.SZ,精研科技,29.28,0.79,香港中央结算有限公司,5390344.0,机构,2.9,136267896.32,3,增持
600641.SH,万业企业,9.61,2.13,香港中央结算有限公司,11667459.0,机构,1.25,137092643.25,5,减持
688114.SH,华大智造,36.62,2.32,香港中央结算有限公司,2894342.0,机构,0.7,137220754.22,11,新进
300296.SZ,利亚德,3.99,3.10,香港中央结算有限公司,30597454.0,机构,1.21,137688543.0,5,减持
000875.SZ,吉电股份,4.52,2.49,香港中央结算有限公司,25869888.0,机构,0.93,137886503.04,5,增持
600186.SH,莲花控股,3.10,3.68,香港中央结算有限公司,40289592.0,机构,2.25,138193300.56,4,新进
300769.SZ,德方纳米,23.19,1.67,香港中央结算有限公司,4927303.0,机构,1.76,138949944.6,3,减持
002151.SZ,北斗星通,22.67,0.85,香港中央结算有限公司,5746812.0,机构,1.06,138957914.16,4,增持
600331.SH,宏达股份,6.14,1.99,香港中央结算有限公司,24037996.0,机构,1.18,139179996.84,6,减持
002212.SZ,天融信,4.29,5.15,香港中央结算有限公司,28886586.0,机构,2.45,140677673.82,3,减持
000060.SZ,中金岭南,4.09,3.02,香港中央结算有限公司,33220752.0,机构,0.89,140855988.48,3,减持
002145.SZ,中核钛白,3.36,2.75,香港中央结算有限公司,43035338.0,机构,1.11,141155908.64,5,增持
603733.SH,仙鹤股份,15.19,2.29,香港中央结算有限公司,8056645.0,机构,1.14,141635819.1,3,增持
002123.SZ,梦网科技,6.93,-2.26,香港中央结算有限公司,20151969.0,机构,2.52,141668342.07,4,增持
002859.SZ,洁美科技,15.90,0.63,香港中央结算有限公司,7074327.0,机构,1.63,142052486.16,2,增持
600351.SH,亚宝药业,5.31,2.71,香港中央结算有限公司,25326075.0,机构,3.52,142079280.75,2,减持
603328.SH,依顿电子,7.56,1.89,香港中央结算有限公司,18103559.0,机构,1.81,142293973.74,3,增持
688005.SH,容百科技,19.85,2.43,香港中央结算有限公司,6123437.0,机构,1.27,142553613.36,5,增持
002065.SZ,东华软件,4.65,3.33,香港中央结算有限公司,31605012.0,机构,0.99,142854654.24,4,减持
002317.SZ,众生药业,11.05,2.31,香港中央结算有限公司,12537134.0,机构,1.47,143299441.62,4,增持
688166.SH,博瑞医药,24.84,3.80,香港中央结算有限公司,4095024.0,机构,0.97,143325840.0,7,增持
600688.SH,上海石化,2.56,2.81,香港中央结算有限公司,55167595.0,机构,0.52,143987422.95,3,减持
300820.SZ,英杰电气,36.19,2.12,香港中央结算有限公司,3676315.0,机构,1.67,144626232.1,3,减持
000899.SZ,赣能股份,7.47,2.19,香港中央结算有限公司,14957236.0,机构,1.53,144636472.12,3,增持
300002.SZ,神州泰岳,9.19,2.34,香港中央结算有限公司,17877325.0,机构,0.91,145163879.0,10,减持
002242.SZ,九阳股份,9.20,2.79,香港中央结算有限公司,13872582.0,机构,1.81,145384659.36,4,减持
000737.SZ,北方铜业,8.35,7.19,香港中央结算有限公司,15686844.0,机构,0.89,145573912.32,4,新进
000517.SZ,荣安地产,1.97,3.14,香港中央结算有限公司,54335919.0,机构,1.71,145620262.92,3,减持
600422.SH,昆药集团,12.30,2.16,香港中央结算有限公司,8182920.0,机构,1.08,145901463.6,9,新进
300034.SZ,钢研高纳,13.16,1.23,香港中央结算有限公司,9229885.0,机构,1.19,146662872.65,5,减持
600551.SH,时代出版,7.95,-0.75,香港中央结算有限公司,20731739.0,机构,3.06,146780712.12,3,增持
601608.SH,中信重工,3.45,3.29,香港中央结算有限公司,38785466.0,机构,0.89,147772625.46,5,减持
688289.SH,圣湘生物,16.96,0.65,香港中央结算有限公司,8408981.0,机构,1.43,147829885.98,7,增持
600258.SH,首旅酒店,11.53,3.78,香港中央结算有限公司,11977658.0,机构,1.07,147924076.3,5,减持
000559.SZ,万向钱潮,4.91,-0.41,香港中央结算有限公司,33246822.0,机构,1.01,148280826.12,4,增持
002490.SZ,ST墨龙,1.93,4.89,香港中央结算代理人有限公司,105223380.0,机构,13.19,148364965.8,2,不变
301029.SZ,怡合达,17.67,1.09,香港中央结算有限公司,7559573.0,机构,1.31,148621205.18,8,增持
300383.SZ,光环新网,7.97,2.31,香港中央结算有限公司,17654193.0,机构,0.98,149177930.85,4,减持
000589.SZ,贵州轮胎,4.38,2.82,香港中央结算有限公司,29427303.0,机构,1.89,149196426.21,3,增持
000758.SZ,中色股份,4.09,3.81,香港中央结算有限公司,29431753.0,机构,1.48,149513305.24,2,增持
603565.SH,中谷物流,7.10,1.00,香港中央结算有限公司,17234368.0,机构,0.82,150628376.32,9,新进
600200.SH,江苏吴中,8.47,3.42,香港中央结算有限公司,16845595.0,机构,2.37,150936531.2,3,增持
600271.SH,航天信息,8.25,0.98,香港中央结算有限公司,20602933.0,机构,1.11,151637586.88,4,减持
002614.SZ,奥佳华,5.45,3.81,香港中央结算有限公司,27471426.0,机构,4.41,151916985.78,3,增持
603517.SH,绝味食品,12.42,4.02,香港中央结算有限公司,9895054.0,机构,1.6,152383831.6,5,减持
688208.SH,道通科技,23.70,-0.04,香港中央结算有限公司,6317873.0,机构,1.4,152513454.22,6,增持
002583.SZ,海能达,3.94,10.06,香港中央结算有限公司,37619691.0,机构,2.07,153112142.37,3,减持
000591.SZ,太阳能,4.11,2.24,香港中央结算有限公司,32641677.0,机构,0.83,153742298.67,5,减持
002226.SZ,江南化工,3.86,-0.26,香港中央结算有限公司,34408366.0,机构,1.3,154149479.68,4,新进
601069.SH,西部黄金,10.61,1.24,香港中央结算有限公司,13301873.0,机构,1.44,154700782.99,4,增持
300416.SZ,苏试试验,9.67,2.87,香港中央结算有限公司,12043342.0,机构,2.37,154877378.12,2,增持
688385.SH,复旦微电,24.63,1.57,香港中央结算有限公司,4949658.0,机构,0.6,155320268.04,9,减持
002624.SZ,完美世界,7.65,5.37,香港中央结算有限公司,20460633.0,机构,1.05,155500810.8,6,减持
600056.SH,中国医药,9.79,2.19,香港中央结算有限公司,15423729.0,机构,1.03,156088137.48,6,减持
300088.SZ,长信科技,4.65,1.97,香港中央结算有限公司,33214514.0,机构,1.35,156108215.8,3,增持
002791.SZ,坚朗五金,21.70,3.78,香港中央结算有限公司,6039952.0,机构,1.88,156253558.24,3,减持
600320.SH,振华重工,3.40,1.80,香港中央结算有限公司,46187578.0,机构,0.88,157961516.76,4,增持
300346.SZ,南大光电,26.95,-0.81,香港中央结算有限公司,5543822.0,机构,1.02,158497870.98,8,增持
000096.SZ,广聚能源,8.61,3.11,香港中央结算有限公司,16748695.0,机构,3.17,159112602.5,4,增持
688131.SH,皓元医药,24.64,-0.44,香港中央结算有限公司,8356932.0,机构,3.97,159868109.16,4,减持
688017.SH,绿的谐波,62.93,2.44,香港中央结算有限公司,1951367.0,机构,1.16,160207230.7,7,减持
601992.SH,金隅集团,1.39,4.51,香港中央结算有限公司,117689360.0,机构,1.1,161234423.2,4,增持
002036.SZ,联创电子,6.64,2.31,香港中央结算有限公司,24003860.0,机构,2.25,162026055.0,3,增持
300856.SZ,科思股份,23.72,1.67,香港中央结算有限公司,5065093.0,机构,1.5,162133626.93,4,增持
600871.SH,石化油服,1.74,1.16,香港中央结算有限公司,93416428.0,机构,0.49,162544584.72,4,增持
300206.SZ,理邦仪器,9.05,1.69,香港中央结算有限公司,18941935.0,机构,3.26,162711221.65,4,减持
603583.SH,捷昌驱动,15.48,2.31,香港中央结算有限公司,7998976.0,机构,2.08,163019130.88,5,增持
002233.SZ,塔牌集团,6.59,-0.30,香港中央结算有限公司,22303691.0,机构,1.87,163039981.21,6,减持
600100.SH,同方股份,4.95,4.65,香港中央结算有限公司,32154031.0,机构,0.96,163664017.79,5,减持
301308.SZ,江波龙,64.76,1.50,香港中央结算有限公司,1737168.0,机构,0.42,164579296.32,5,增持
300595.SZ,欧普康视,13.77,3.77,香港中央结算有限公司,10502024.0,机构,1.17,164671736.32,5,增持
300747.SZ,锐科激光,13.96,3.03,香港中央结算有限公司,9278582.0,机构,1.64,164694830.5,4,减持
300115.SZ,长盈精密,10.40,1.66,香港中央结算有限公司,13828727.0,机构,1.02,165806436.73,3,减持
000034.SZ,神州数码,24.15,2.11,香港中央结算有限公司,7263630.0,机构,1.08,166264490.7,7,减持
300171.SZ,东富龙,9.98,2.57,香港中央结算有限公司,14011524.0,机构,1.83,166597020.36,6,减持
002003.SZ,伟星股份,12.51,-1.11,香港中央结算有限公司,13320493.0,机构,1.14,167172187.15,10,减持
600323.SH,瀚蓝环境,18.94,0.16,香港中央结算有限公司,8004691.0,机构,0.98,167298041.9,9,新进
603712.SH,七一二,14.23,1.28,香港中央结算有限公司,9206149.0,机构,1.19,167459850.31,4,减持
688789.SH,宏华数科,62.00,0.36,香港中央结算有限公司,1559991.0,机构,1.3,168167029.8,3,增持
600129.SH,太极集团,20.77,2.62,香港中央结算有限公司,5836452.0,机构,1.05,168790191.84,6,减持
300364.SZ,中文在线,16.59,2.79,香港中央结算有限公司,7827989.0,机构,1.07,168928002.62,5,增持
688220.SH,翱捷科技,29.87,2.82,香港中央结算有限公司,4509603.0,机构,1.08,168929728.38,10,减持
600977.SH,中国电影,9.94,2.16,香港中央结算有限公司,15724635.0,机构,0.84,169197072.6,2,减持
300133.SZ,华策影视,5.04,3.28,香港中央结算有限公司,27570528.0,机构,1.45,169283041.92,5,增持
002276.SZ,万马股份,6.59,3.29,香港中央结算有限公司,23797975.0,机构,2.3,170631480.75,3,减持
600012.SH,皖通高速,14.35,-1.37,香港中央结算有限公司,12252135.0,机构,0.74,171162325.95,4,减持
605333.SH,沪光股份,24.81,-1.00,香港中央结算有限公司,6185499.0,机构,1.42,172266147.15,4,增持
600273.SH,嘉化能源,7.14,1.42,香港中央结算有限公司,24164678.0,机构,1.74,172535800.92,3,减持
002153.SZ,石基信息,5.75,3.42,香港中央结算有限公司,30284230.0,机构,1.11,173528637.9,7,减持
301219.SZ,腾远钴业,35.24,1.61,香港中央结算有限公司,4536301.0,机构,1.54,173558876.26,5,新进
600718.SH,东软集团,8.66,0.81,香港中央结算有限公司,21015386.0,机构,1.75,173797242.22,5,增持
600787.SH,中储股份,4.37,2.34,香港中央结算有限公司,36230166.0,机构,1.66,174267098.46,4,增持
601222.SH,林洋能源,7.05,-0.14,香港中央结算有限公司,27869288.0,机构,1.35,174740435.76,3,增持
002020.SZ,京新药业,10.72,1.13,香港中央结算有限公司,16734223.0,机构,1.94,175207314.81,4,减持
