ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,name
003190.OF,20240718,20240630,600519.SH,9097818.0,6200.0,10.26,0.0,创金合信消费主题A
003191.OF,20240718,20240630,600519.SH,9097818.0,6200.0,10.26,0.0,创金合信消费主题C
519619.OF,20240718,20240630,600519.SH,4402170.0,3000.0,8.39,0.0,银河君荣A
519620.OF,20240718,20240630,600519.SH,4402170.0,3000.0,8.39,0.0,银河君荣C
018889.OF,20240718,20240630,600519.SH,18386396.7,12530.0,9.42,0.0,银河现代服务主题C
018871.OF,20240718,20240630,600519.SH,1027173.0,700.0,9.45,0.0,银河乐活优萃C
519621.OF,20240718,20240630,600519.SH,4402170.0,3000.0,8.39,0.0,银河君荣I
165310.OF,20240718,20240630,600519.SH,23027751.27,15693.0,5.7,0.0,建信沪深300增强A
009208.OF,20240718,20240630,600519.SH,23027751.27,15693.0,5.7,0.0,建信沪深300增强C
159736.SZ,20240719,20240630,600519.SH,459931384.65,313435.0,10.07,0.02,饮食ETF
164508.SZ,20240719,20240630,600519.SH,1433640.03,977.0,7.79,0.0,国富中证100LOF
002334.OF,20240719,20240630,600519.SH,293478.0,200.0,2.43,0.0,汇丰晋信大盘波动精选A
002335.OF,20240719,20240630,600519.SH,293478.0,200.0,2.43,0.0,汇丰晋信大盘波动精选C
540012.OF,20240719,20240630,600519.SH,21756991.53,14827.0,9.2,0.0,汇丰晋信恒生A股A
001149.OF,20240719,20240630,600519.SH,21756991.53,14827.0,9.2,0.0,汇丰晋信恒生A股C
159965.SZ,20240719,20240630,600519.SH,3938474.76,2684.0,5.19,0.0,央视50ETF
162414.SZ,20240719,20240630,600519.SH,5429343.0,3700.0,7.78,0.0,新机遇LOF
159689.SZ,20240719,20240630,600519.SH,3448366.5,2350.0,10.07,0.0,消费ETF南方
169104.SZ,20240719,20240630,600519.SH,118057395.06,80454.0,5.26,0.01,东方红睿满LOF
003144.OF,20240719,20240630,600519.SH,5429343.0,3700.0,7.78,0.0,华宝新机遇C
009958.OF,20240719,20240630,600519.SH,14673900.0,10000.0,5.1,0.0,长安鑫悦消费驱动A
009959.OF,20240719,20240630,600519.SH,14673900.0,10000.0,5.1,0.0,长安鑫悦消费驱动C
007230.OF,20240719,20240630,600519.SH,316809501.0,215900.0,5.29,0.02,兴全沪深300指数增强C
517300.SH,20240719,20240630,600519.SH,81440145.0,55500.0,4.4,0.0,沪港深300ETF
163407.SZ,20240719,20240630,600519.SH,316809501.0,215900.0,5.29,0.02,兴全沪深300LOF
159596.SZ,20240719,20240630,600519.SH,182964456.93,124687.0,9.49,0.01,A50ETF华宝
517080.SH,20240719,20240630,600519.SH,11005425.0,7500.0,2.8,0.0,沪港深500ETF基金
160144.OF,20240719,20240630,600519.SH,24065196.0,16400.0,4.98,0.0,南方新兴消费C
159602.SZ,20240719,20240630,600519.SH,76119388.86,51874.0,6.46,0.0,中国A50ETF
160127.SZ,20240719,20240630,600519.SH,24065196.0,16400.0,4.98,0.0,南方消费LOF
516830.SH,20240719,20240630,600519.SH,12326076.0,8400.0,7.42,0.0,300ESGETF
563280.SH,20240719,20240630,600519.SH,733695.0,500.0,5.19,0.0,A50增强ETF
017713.OF,20240719,20240630,600519.SH,4402170.0,3000.0,11.15,0.0,长盛安悦一年持有A
012820.OF,20240719,20240630,600519.SH,102849365.1,70090.0,5.69,0.01,汇添富价值领先
018947.OF,20240719,20240630,600519.SH,140800472.67,95953.0,2.97,0.01,汇添富沪深300安中动态策略C
000368.OF,20240719,20240630,600519.SH,140800472.67,95953.0,2.97,0.01,汇添富沪深300安中动态策略A
850013.OF,20240719,20240630,600519.SH,4154181.09,2831.0,7.47,0.0,海通品质升级一年持有A
851399.OF,20240719,20240630,600519.SH,4154181.09,2831.0,7.47,0.0,海通品质升级一年持有C
162605.SZ,20240719,20240630,600519.SH,1043314290.0,711000.0,10.52,0.06,景顺鼎益LOF
159621.SZ,20240719,20240630,600519.SH,1320651.0,900.0,3.11,0.0,MSCIESGETF
160133.SZ,20240719,20240630,600519.SH,59220925.62,40358.0,7.51,0.0,南方天元LOF
561180.SH,20240719,20240630,600519.SH,18147212.13,12367.0,8.93,0.0,A100ETF
512150.SH,20240719,20240630,600519.SH,8364123.0,5700.0,12.34,0.0,A50ETF
009332.OF,20240719,20240630,600519.SH,1760868.0,1200.0,2.68,0.0,博时恒裕6个月持有A
009333.OF,20240719,20240630,600519.SH,1760868.0,1200.0,2.68,0.0,博时恒裕6个月持有C
016092.OF,20240719,20240630,600519.SH,2788041.0,1900.0,2.34,0.0,汇泉匠心智选一年持有C
016091.OF,20240719,20240630,600519.SH,2788041.0,1900.0,2.34,0.0,汇泉匠心智选一年持有A
470058.OF,20240719,20240630,600519.SH,92298831.0,62900.0,10.2,0.01,汇添富可转债A
470059.OF,20240719,20240630,600519.SH,92298831.0,62900.0,10.2,0.01,汇添富可转债C
510081.OF,20240719,20240630,600519.SH,10565208.0,7200.0,4.99,0.0,长盛动态精选
159653.SZ,20240719,20240630,600519.SH,3081519.0,2100.0,6.11,0.0,ESG300ETF
015224.OF,20240719,20240630,600519.SH,5576082.0,3800.0,2.87,0.0,汇添富进取成长C
015223.OF,20240719,20240630,600519.SH,5576082.0,3800.0,2.87,0.0,汇添富进取成长A
519100.OF,20240719,20240630,600519.SH,17359223.7,11830.0,8.3,0.0,长盛中证100
011265.OF,20240719,20240630,600519.SH,1027173.0,700.0,7.66,0.0,长盛安泰一年持有A
011266.OF,20240719,20240630,600519.SH,1027173.0,700.0,7.66,0.0,长盛安泰一年持有C
159672.SZ,20240719,20240630,600519.SH,7043472.0,4800.0,9.81,0.0,主要消费ETF
018600.OF,20240719,20240630,600519.SH,1043314290.0,711000.0,10.52,0.06,景顺长城鼎益C
012377.OF,20240719,20240630,600519.SH,1173912.0,800.0,7.34,0.0,长盛安睿一年持有A
012378.OF,20240719,20240630,600519.SH,1173912.0,800.0,7.34,0.0,长盛安睿一年持有C
018948.OF,20240719,20240630,600519.SH,118057395.06,80454.0,5.26,0.01,东方红睿满沪港深C
001685.OF,20240719,20240630,600519.SH,16141290.0,11000.0,9.29,0.0,汇添富沪港深新价值
011259.OF,20240719,20240630,600519.SH,60309729.0,41100.0,6.18,0.0,汇添富高质量成长30C
010599.OF,20240719,20240630,600519.SH,60309729.0,41100.0,6.18,0.0,汇添富高质量成长30A
006992.OF,20240719,20240630,600519.SH,1760868.0,1200.0,3.75,0.0,嘉合锦创优势精选
009940.OF,20240719,20240630,600519.SH,4255431.0,2900.0,9.19,0.0,格林稳健价值A
017714.OF,20240719,20240630,600519.SH,4402170.0,3000.0,11.15,0.0,长盛安悦一年持有C
159923.SZ,20240719,20240630,600519.SH,1914943.95,1305.0,9.55,0.0,中证100ETF
009941.OF,20240719,20240630,600519.SH,4255431.0,2900.0,9.19,0.0,格林稳健价值C
162509.SZ,20240719,20240630,600519.SH,5411734.32,3688.0,9.09,0.0,中证100LOF
159595.SZ,20240719,20240630,600519.SH,310235593.8,211420.0,9.33,0.02,中证A50ETF基金
008140.OF,20240719,20240630,600519.SH,59840164.2,40780.0,2.68,0.0,汇添富绝对收益策略C
000762.OF,20240719,20240630,600519.SH,59840164.2,40780.0,2.68,0.0,汇添富绝对收益策略A
470088.OF,20240719,20240630,600519.SH,10271730.0,7000.0,6.78,0.0,汇添富6月红添利A
470089.OF,20240719,20240630,600519.SH,10271730.0,7000.0,6.78,0.0,汇添富6月红添利C
004942.OF,20240719,20240630,600519.SH,9244557.0,6300.0,9.87,0.0,格林伯元A
004943.OF,20240719,20240630,600519.SH,9244557.0,6300.0,9.87,0.0,格林伯元C
008973.OF,20240719,20240630,600519.SH,733695.0,500.0,2.98,0.0,大成中华沪深港300C
160925.SZ,20240719,20240630,600519.SH,733695.0,500.0,2.98,0.0,沪深港300LOF
515710.SH,20240719,20240630,600519.SH,103157517.0,70300.0,15.0,0.01,食品ETF
562000.SH,20240719,20240630,600519.SH,57734459.55,39345.0,9.09,0.0,中证100ETF基金
512520.SH,20240719,20240630,600519.SH,3887116.11,2649.0,5.22,0.0,MSCIETF
512390.SH,20240719,20240630,600519.SH,2934780.0,2000.0,1.64,0.0,平安MSCI低波ETF
510760.SH,20240719,20240630,600519.SH,96307740.48,65632.0,4.28,0.01,上证综指ETF
159630.SZ,20240719,20240630,600519.SH,2129182.89,1451.0,8.88,0.0,A100ETF基金
003951.OF,20240719,20240630,600519.SH,8804340.0,6000.0,28.26,0.0,博时鑫润C
003950.OF,20240719,20240630,600519.SH,8804340.0,6000.0,28.26,0.0,博时鑫润A
019195.OF,20240719,20240630,600519.SH,8070645.0,5500.0,8.02,0.0,博时量化平衡C
004495.OF,20240719,20240630,600519.SH,8070645.0,5500.0,8.02,0.0,博时量化平衡A
012951.OF,20240719,20240630,600519.SH,1614129.0,1100.0,7.99,0.0,汇添富鑫享添利六个月持有A
019697.OF,20240719,20240630,600519.SH,1614129.0,1100.0,7.99,0.0,汇添富鑫享添利六个月持有B
012952.OF,20240719,20240630,600519.SH,1614129.0,1100.0,7.99,0.0,汇添富鑫享添利六个月持有C
360001.OF,20240719,20240630,600519.SH,7923906.0,5400.0,0.94,0.0,光大核心A
017040.OF,20240719,20240630,600519.SH,1608259.44,1096.0,7.64,0.0,长安300非周期C
740101.OF,20240719,20240630,600519.SH,1608259.44,1096.0,7.64,0.0,长安300非周期A
515910.SH,20240719,20240630,600519.SH,10711947.0,7300.0,5.01,0.0,质量ETF
501060.SH,20240719,20240630,600519.SH,33896709.0,23100.0,4.35,0.0,金选300A类LOF
501061.SH,20240719,20240630,600519.SH,33896709.0,23100.0,4.35,0.0,金选300C类LOF
159928.SZ,20240719,20240630,600519.SH,759720629.04,517736.0,9.95,0.04,消费ETF
018763.OF,20240719,20240630,600519.SH,146739.0,100.0,5.18,0.0,汇添富稳荣回报A
018764.OF,20240719,20240630,600519.SH,146739.0,100.0,5.18,0.0,汇添富稳荣回报C
013480.OF,20240719,20240630,600519.SH,880434.0,600.0,9.73,0.0,华宝国证治理A
013481.OF,20240719,20240630,600519.SH,880434.0,600.0,9.73,0.0,华宝国证治理C
000753.OF,20240719,20240630,600519.SH,8516731.56,5804.0,3.44,0.0,华宝量化对冲A
000754.OF,20240719,20240630,600519.SH,8516731.56,5804.0,3.44,0.0,华宝量化对冲C
159925.SZ,20240719,20240630,600519.SH,201752918.49,137491.0,5.19,0.01,沪深300ETF南方
168111.OF,20240719,20240630,600519.SH,3815214.0,2600.0,9.05,0.0,九泰锐丰(LOF)C
011309.OF,20240719,20240630,600519.SH,282836487.72,192748.0,7.36,0.02,富国消费主题C
517100.SH,20240719,20240630,600519.SH,9244557.0,6300.0,2.93,0.0,AH500ETF
166025.SZ,20240719,20240630,600519.SH,185120052.84,126156.0,12.66,0.01,中欧远见定开
007101.OF,20240719,20240630,600519.SH,185120052.84,126156.0,12.66,0.01,中欧远见两年定开C
515780.SH,20240719,20240630,600519.SH,738097.17,503.0,5.58,0.0,浦银MSCI中国ETF
515770.SH,20240719,20240630,600519.SH,3445431.72,2348.0,5.17,0.0,摩根MSCIAETF
005961.OF,20240719,20240630,600519.SH,15701073.0,10700.0,7.73,0.0,博时量化价值C
005960.OF,20240719,20240630,600519.SH,15701073.0,10700.0,7.73,0.0,博时量化价值A
008025.OF,20240719,20240630,600519.SH,19076070.0,13000.0,7.52,0.0,汇添富稳健增长A
008026.OF,20240719,20240630,600519.SH,19076070.0,13000.0,7.52,0.0,汇添富稳健增长C
000867.OF,20240719,20240630,600519.SH,4989126.0,3400.0,10.45,0.0,华宝品质生活
001324.OF,20240719,20240630,600519.SH,4990593.39,3401.0,8.76,0.0,华宝新价值
015903.OF,20240719,20240630,600519.SH,11005425.0,7500.0,5.39,0.0,博时优质精选C
015902.OF,20240719,20240630,600519.SH,11005425.0,7500.0,5.39,0.0,博时优质精选A
007479.OF,20240719,20240630,600519.SH,7923906.0,5400.0,0.94,0.0,光大核心C
016398.OF,20240719,20240630,600519.SH,10271730.0,7000.0,9.53,0.0,九泰锐益C
519300.OF,20240719,20240630,600519.SH,55845928.62,38058.0,5.19,0.0,大成沪深300A
510180.SH,20240719,20240630,600519.SH,1548489710.52,1055268.0,8.11,0.08,上证180ETF
515660.SH,20240719,20240630,600519.SH,274108452.0,186800.0,5.21,0.01,沪深300ETF国联安
515330.SH,20240719,20240630,600519.SH,441022597.11,300549.0,5.19,0.02,300ETF天弘
516720.SH,20240719,20240630,600519.SH,2201085.0,1500.0,6.81,0.0,ESGETF
003876.OF,20240719,20240630,600519.SH,66912984.0,45600.0,4.86,0.0,华宝沪深300指数增强A
168103.SZ,20240719,20240630,600519.SH,10271730.0,7000.0,9.53,0.0,九泰锐益LOF
168104.SZ,20240719,20240630,600519.SH,3815214.0,2600.0,9.05,0.0,九泰锐丰LOF
560180.SH,20240719,20240630,600519.SH,5749234.02,3918.0,7.53,0.0,ESG300ETF
010224.OF,20240719,20240630,600519.SH,4179126.72,2848.0,8.29,0.0,海富通中证100C
560350.SH,20240719,20240630,600519.SH,374784612.51,255409.0,9.24,0.02,中证A50ETF指数基金
016751.OF,20240719,20240630,600519.SH,78032865.42,53178.0,7.3,0.0,博时精选C
050004.OF,20240719,20240630,600519.SH,78032865.42,53178.0,7.3,0.0,博时精选A
F050004.OF,20240719,20240630,600519.SH,78032865.42,53178.0,7.3,0.0,博时精选R
010480.OF,20240719,20240630,600519.SH,5576082.0,3800.0,3.99,0.0,汇添富稳进双盈一年持有
004335.OF,20240719,20240630,600519.SH,7630428.0,5200.0,6.04,0.0,华宝新飞跃
004481.OF,20240719,20240630,600519.SH,2620758.54,1786.0,6.68,0.0,
005379.OF,20240719,20240630,600519.SH,234816149.97,160023.0,6.59,0.01,汇添富价值创造
017991.OF,20240719,20240630,600519.SH,6603255.0,4500.0,9.49,0.0,华泰柏瑞致远A
017992.OF,20240719,20240630,600519.SH,6603255.0,4500.0,9.49,0.0,华泰柏瑞致远C
519035.OF,20240719,20240630,600519.SH,89804268.0,61200.0,5.66,0.0,富国天博创新主题
516900.SH,20240719,20240630,600519.SH,3407279.58,2322.0,15.06,0.0,食品饮料ETF基金
563330.SH,20240719,20240630,600519.SH,4255431.0,2900.0,3.93,0.0,A股ETF
014171.OF,20240719,20240630,600519.SH,293478.0,200.0,1.27,0.0,富国新兴成长量化精选C
010326.OF,20240719,20240630,600519.SH,26908997.82,18338.0,4.51,0.0,博时消费创新A
010327.OF,20240719,20240630,600519.SH,26908997.82,18338.0,4.51,0.0,博时消费创新C
240001.OF,20240719,20240630,600519.SH,51358650.0,35000.0,9.58,0.0,华宝宝康消费品
240002.OF,20240719,20240630,600519.SH,12766293.0,8700.0,5.47,0.0,华宝宝康灵活
007308.OF,20240719,20240630,600519.SH,3715431.48,2532.0,10.52,0.0,华宝消费升级
021488.OF,20240719,20240630,600519.SH,6603255.0,4500.0,6.08,0.0,长盛养老健康产业C
007288.OF,20240719,20240630,600519.SH,733695.0,500.0,8.19,0.0,合煦智远消费主题C
007287.OF,20240719,20240630,600519.SH,733695.0,500.0,8.19,0.0,合煦智远消费主题A
014422.OF,20240719,20240630,600519.SH,1027173.0,700.0,6.93,0.0,弘毅远方消费升级C
006644.OF,20240719,20240630,600519.SH,1027173.0,700.0,6.93,0.0,弘毅远方消费升级A
007096.OF,20240719,20240630,600519.SH,55845928.62,38058.0,5.19,0.0,大成沪深300C
010872.OF,20240719,20240630,600519.SH,2934780.0,2000.0,5.51,0.0,博时沪深300指数增强A
010873.OF,20240719,20240630,600519.SH,2934780.0,2000.0,5.51,0.0,博时沪深300指数增强C
007404.OF,20240719,20240630,600519.SH,66912984.0,45600.0,4.86,0.0,华宝沪深300指数增强C
080008.OF,20240719,20240630,600519.SH,5429343.0,3700.0,12.15,0.0,长盛战略新兴产业A
000684.OF,20240719,20240630,600519.SH,6603255.0,4500.0,6.08,0.0,长盛养老健康产业A
001834.OF,20240719,20240630,600519.SH,5429343.0,3700.0,12.15,0.0,长盛战略新兴产业C
000172.OF,20240719,20240630,600519.SH,34539425.82,23538.0,2.57,0.0,华泰柏瑞量化增强A
519018.OF,20240719,20240630,600519.SH,95211600.15,64885.0,4.7,0.01,汇添富均衡增长
563350.SH,20240719,20240630,600519.SH,186464182.08,127072.0,9.36,0.01,中证A50ETF
159591.SZ,20240719,20240630,600519.SH,258715530.9,176310.0,9.37,0.01,中证A50ETF
011879.OF,20240719,20240630,600519.SH,10775044.77,7343.0,5.22,0.0,博时新兴消费主题C
004505.OF,20240719,20240630,600519.SH,10775044.77,7343.0,5.22,0.0,博时新兴消费主题A
011178.OF,20240719,20240630,600519.SH,73369500.0,50000.0,6.18,0.0,博时汇融回报一年持有C
011177.OF,20240719,20240630,600519.SH,73369500.0,50000.0,6.18,0.0,博时汇融回报一年持有A
013417.OF,20240719,20240630,600519.SH,27293454.0,18600.0,5.99,0.0,博时核心资产精选A
013418.OF,20240719,20240630,600519.SH,27293454.0,18600.0,5.99,0.0,博时核心资产精选C
011267.OF,20240719,20240630,600519.SH,1760868.0,1200.0,7.51,0.0,长盛鑫盛稳健一年持有A
011268.OF,20240719,20240630,600519.SH,1760868.0,1200.0,7.51,0.0,长盛鑫盛稳健一年持有C
013695.OF,20240719,20240630,600519.SH,880434.0,600.0,14.11,0.0,弘毅远方久盈C
013694.OF,20240719,20240630,600519.SH,880434.0,600.0,14.11,0.0,弘毅远方久盈A
012572.OF,20240719,20240630,600519.SH,586956.0,400.0,6.05,0.0,恒越乐享添利A
000877.OF,20240719,20240630,600519.SH,21309437.58,14522.0,3.24,0.0,华泰柏瑞量化优选
001074.OF,20240719,20240630,600519.SH,14637215.25,9975.0,3.24,0.0,华泰柏瑞量化驱动A
515360.SH,20240719,20240630,600519.SH,6416896.47,4373.0,5.19,0.0,方正沪深300ETF
515650.SH,20240719,20240630,600519.SH,213057691.05,145195.0,14.61,0.01,消费50ETF
519068.OF,20240719,20240630,600519.SH,168246535.23,114657.0,6.89,0.01,汇添富成长焦点
560050.SH,20240719,20240630,600519.SH,408807517.05,278595.0,6.47,0.02,MSCI中国A50ETF
620006.OF,20240719,20240630,600519.SH,11152164.0,7600.0,8.67,0.0,金元顺安消费主题
018831.OF,20240719,20240630,600519.SH,2641302.0,1800.0,4.53,0.0,汇添富稳健回报C
018830.OF,20240719,20240630,600519.SH,2641302.0,1800.0,4.53,0.0,汇添富稳健回报A
012573.OF,20240719,20240630,600519.SH,586956.0,400.0,6.05,0.0,恒越乐享添利C
960041.OF,20240719,20240630,600519.SH,34539425.82,23538.0,2.57,0.0,华泰柏瑞量化增强H
515310.SH,20240719,20240630,600519.SH,13793466.0,9400.0,5.18,0.0,沪深300指数ETF
519066.OF,20240719,20240630,600519.SH,249506191.26,170034.0,7.77,0.01,汇添富蓝筹稳健A
561000.SH,20240719,20240630,600519.SH,3668475.0,2500.0,6.29,0.0,沪深300ETF增强基金
008967.OF,20240719,20240630,600519.SH,11005425.0,7500.0,5.81,0.0,博时成长优选C
008966.OF,20240719,20240630,600519.SH,11005425.0,7500.0,5.81,0.0,博时成长优选A
011153.OF,20240719,20240630,600519.SH,55027125.0,37500.0,10.68,0.0,华宝新兴消费A
011775.OF,20240719,20240630,600519.SH,6603255.0,4500.0,14.56,0.0,格林鑫悦一年持有A
011776.OF,20240719,20240630,600519.SH,6603255.0,4500.0,14.56,0.0,格林鑫悦一年持有C
501090.SH,20240719,20240630,600519.SH,84191501.25,57375.0,14.64,0.0,消费龙头LOF
510300.SH,20240719,20240630,600519.SH,10846669543.29,7391811.0,5.19,0.59,沪深300ETF
519915.OF,20240719,20240630,600519.SH,282836487.72,192748.0,7.36,0.02,富国消费主题A
161038.SZ,20240719,20240630,600519.SH,293478.0,200.0,1.27,0.0,成长LOF
011154.OF,20240719,20240630,600519.SH,55027125.0,37500.0,10.68,0.0,华宝新兴消费C
011562.OF,20240719,20240630,600519.SH,5135865.0,3500.0,7.74,0.0,汇添富稳健盈和一年持有
080003.OF,20240719,20240630,600519.SH,1584781.2,1080.0,3.87,0.0,长盛积极配置
515350.SH,20240719,20240630,600519.SH,4989126.0,3400.0,5.24,0.0,民生加银300ETF
515390.SH,20240719,20240630,600519.SH,20103243.0,13700.0,5.19,0.0,沪深300ETF指数基金
561130.SH,20240719,20240630,600519.SH,18489114.0,12600.0,9.59,0.0,国货ETF
013515.OF,20240719,20240630,600519.SH,249506191.26,170034.0,7.77,0.01,汇添富蓝筹稳健C
013516.OF,20240719,20240630,600519.SH,249506191.26,170034.0,7.77,0.01,汇添富蓝筹稳健E
516130.SH,20240719,20240630,600519.SH,9391296.0,6400.0,14.68,0.0,消费龙头ETF
502013.SH,20240719,20240630,600519.SH,11739120.0,8000.0,5.28,0.0,一带一路LOF
510980.SH,20240719,20240630,600519.SH,7043472.0,4800.0,4.14,0.0,上证综合ETF
162307.SZ,20240719,20240630,600519.SH,4179126.72,2848.0,8.29,0.0,海富通100LOF
510210.SH,20240719,20240630,600519.SH,343800672.66,234294.0,4.56,0.02,上证指数ETF
013837.OF,20240719,20240630,600519.SH,7336950.0,5000.0,4.42,0.0,博时时代消费C
013836.OF,20240719,20240630,600519.SH,7336950.0,5000.0,4.42,0.0,博时时代消费A
014107.OF,20240719,20240630,600519.SH,11592381.0,7900.0,5.88,0.0,博时品质生活A
014108.OF,20240719,20240630,600519.SH,11592381.0,7900.0,5.88,0.0,博时品质生活C
012798.OF,20240719,20240630,600519.SH,2620758.54,1786.0,6.68,0.0,
017897.OF,20240719,20240630,600519.SH,13499988.0,9200.0,4.5,0.0,汇添富中证800指数增强C
009857.OF,20240719,20240630,600519.SH,21130416.0,14400.0,5.66,0.0,博时价值臻选两年持有A
009858.OF,20240719,20240630,600519.SH,21130416.0,14400.0,5.66,0.0,博时价值臻选两年持有C
517880.SH,20240719,20240630,600519.SH,3242931.9,2210.0,9.34,0.0,品牌消费ETF
013129.OF,20240719,20240630,600519.SH,1173912.0,800.0,9.35,0.0,汇添富中证沪港深消费龙头A
017896.OF,20240719,20240630,600519.SH,13499988.0,9200.0,4.5,0.0,汇添富中证800指数增强A
006531.OF,20240719,20240630,600519.SH,14637215.25,9975.0,3.24,0.0,华泰柏瑞量化驱动C
009329.OF,20240719,20240630,600519.SH,84191501.25,57375.0,14.64,0.0,华宝中证消费龙头C
501215.SH,20240719,20240630,600519.SH,2347824.0,1600.0,2.32,0.0,积极配置FOF
013786.OF,20240719,20240630,600519.SH,2347824.0,1600.0,2.32,0.0,兴证全球积极配置三年封闭运作C
510190.SH,20240719,20240630,600519.SH,18342375.0,12500.0,13.29,0.0,上证50ETF指数基金
