ts_code,name,fund_type,list_date,invest_type,type,market
011971.OF,东财中证银行A,股票型,,被动指数型,契约型开放式,O
011972.OF,东财中证银行C,股票型,,被动指数型,契约型开放式,O
012172.OF,工银中债1-3年国开行E,债券型,,被动指数型,契约型开放式,O
516360.SH,新材料ETF,股票型,20210513,被动指数型,契约型开放式,E
012166.OF,工银中债1-3年农发债E,债券型,,被动指数型,契约型开放式,O
012168.OF,工银中债1-5年进出口行E,债券型,,被动指数型,契约型开放式,O
012165.OF,工银彭博国开行债E,债券型,,被动指数型,契约型开放式,O
012169.OF,工银中债3-5年国开行E,债券型,,被动指数型,契约型开放式,O
010869.OF,汇添富稳健欣享一年持有,混合型,,混合型,契约型开放式,O
516610.SH,医疗服务ETF,股票型,20210513,被动指数型,契约型开放式,E
011928.OF,博时汇誉回报C,混合型,,灵活配置型,契约型开放式,O
011927.OF,博时汇誉回报A,混合型,,灵活配置型,契约型开放式,O
010084.OF,蜂巢丰瑞A,债券型,,债券型,契约型开放式,O
010085.OF,蜂巢丰瑞C,债券型,,债券型,契约型开放式,O
516950.SH,基建ETF,股票型,20210514,被动指数型,契约型开放式,E
516590.SH,智能汽车50ETF,股票型,20210512,被动指数型,契约型开放式,E
011733.OF,银华瑞祥一年持有,混合型,,混合型,契约型开放式,O
011297.OF,汇添富优势行业一年持有C,混合型,,混合型,契约型开放式,O
010919.OF,鹏华招润一年持有A,混合型,,混合型,契约型开放式,O
010920.OF,鹏华招润一年持有C,混合型,,混合型,契约型开放式,O
011296.OF,汇添富优势行业一年持有A,混合型,,混合型,契约型开放式,O
011746.OF,南方誉浦一年持有A,混合型,,混合型,契约型开放式,O
012118.OF,兴全恒裕C,债券型,,债券型,契约型开放式,O
010373.OF,西部利得聚兴一年定开A,混合型,,混合型,契约型开放式,O
010988.OF,国联鑫锐研究精选一年持有C,混合型,,混合型,契约型开放式,O
010987.OF,国联鑫锐研究精选一年持有A,混合型,,混合型,契约型开放式,O
011747.OF,南方誉浦一年持有C,混合型,,混合型,契约型开放式,O
010374.OF,西部利得聚兴一年定开C,混合型,,混合型,契约型开放式,O
010646.OF,融通价值趋势A,混合型,,混合型,契约型开放式,O
010647.OF,融通价值趋势C,混合型,,混合型,契约型开放式,O
010835.OF,国泰同益18个月持有C,混合型,,混合型,契约型开放式,O
012105.OF,永赢天天利E,货币市场型,,货币型,契约型开放式,O
010834.OF,国泰同益18个月持有A,混合型,,混合型,契约型开放式,O
011944.OF,招商金融债3个月定开,债券型,,债券型,契约型开放式,O
011233.OF,泰康福泰平衡养老FOFA,混合型,,混合型,契约型开放式,O
011500.OF,九泰量化新兴产业,混合型,,混合型,契约型开放式,O
010625.OF,富国稳健增长C,混合型,,混合型,契约型开放式,O
010624.OF,富国稳健增长A,混合型,,混合型,契约型开放式,O
011504.OF,上银丰益A,混合型,,混合型,契约型开放式,O
012104.OF,永赢货币E,货币市场型,,货币型,契约型开放式,O
011505.OF,上银丰益C,混合型,,混合型,契约型开放式,O
011753.OF,广发核心优选六个月持有C,混合型,,混合型,契约型开放式,O
011701.OF,南方均衡回报C,混合型,,混合型,契约型开放式,O
011518.OF,嘉实价值臻选,混合型,,混合型,契约型开放式,O
011752.OF,广发核心优选六个月持有A,混合型,,混合型,契约型开放式,O
011698.OF,南方均衡回报A,混合型,,混合型,契约型开放式,O
011535.OF,万家民瑞祥明6个月持有C,混合型,,混合型,契约型开放式,O
011534.OF,万家民瑞祥明6个月持有A,混合型,,混合型,契约型开放式,O
011778.OF,易方达稳健增长C,混合型,,混合型,契约型开放式,O
011506.OF,建信高端装备A,股票型,,股票型,契约型开放式,O
011507.OF,建信高端装备C,股票型,,股票型,契约型开放式,O
011800.OF,申万菱信价值精选A,混合型,,混合型,契约型开放式,O
011777.OF,易方达稳健增长A,混合型,,混合型,契约型开放式,O
011779.OF,易方达稳泰一年持有A,混合型,,混合型,契约型开放式,O
011780.OF,易方达稳泰一年持有C,混合型,,混合型,契约型开放式,O
011338.OF,兴全合远两年持有A,混合型,,混合型,契约型开放式,O
011339.OF,兴全合远两年持有C,混合型,,混合型,契约型开放式,O
011932.OF,工银战略远见A,混合型,,混合型,契约型开放式,O
011933.OF,工银战略远见C,混合型,,混合型,契约型开放式,O
011443.OF,创金合信鑫瑞C,混合型,,混合型,契约型开放式,O
011442.OF,创金合信鑫瑞A,混合型,,混合型,契约型开放式,O
970024.OF,华安证券聚赢一年持有A,债券型,,债券型,契约型开放式,O
970025.OF,华安证券聚赢一年持有B,债券型,,债券型,契约型开放式,O
011280.OF,华宝双债增强A,债券型,,债券型,契约型开放式,O
011281.OF,华宝双债增强C,债券型,,债券型,契约型开放式,O
012000.OF,富国安泰90天短债C,债券型,,债券型,契约型开放式,O
011999.OF,富国安泰90天短债A,债券型,,债券型,契约型开放式,O
012135.OF,鹏华安裕5个月持有C,混合型,,混合型,契约型开放式,O
012115.OF,招商招丰纯债D,债券型,,债券型,契约型开放式,O
010940.OF,大成安享得利六个月持有A,混合型,,混合型,契约型开放式,O
011864.OF,博时恒泰A,债券型,,债券型,契约型开放式,O
010941.OF,大成安享得利六个月持有C,混合型,,混合型,契约型开放式,O
011865.OF,博时恒泰C,债券型,,债券型,契约型开放式,O
159883.SZ,医疗器械ETF,股票型,20210430,被动指数型,契约型开放式,E
910021.OF,东方红启华三年持有A,混合型,,混合型,契约型开放式,O
012136.OF,景顺长城景泰鑫利纯债C,债券型,,债券型,契约型开放式,O
011852.OF,天弘先进制造C,混合型,,混合型,契约型开放式,O
011327.OF,太平丰盈一年定开,债券型,,债券型,契约型开放式,O
011851.OF,天弘先进制造A,混合型,,混合型,契约型开放式,O
011929.OF,申万菱信安泰稳利纯债一年定开,债券型,,债券型,契约型开放式,O
012063.OF,天弘中债1-5年政策金融债A,债券型,,被动指数型,契约型开放式,O
011181.OF,长盛成长龙头A,混合型,,混合型,契约型开放式,O
011182.OF,长盛成长龙头C,混合型,,混合型,契约型开放式,O
010896.OF,太平价值增长A,股票型,,股票型,契约型开放式,O
011695.OF,华泰紫金信息科技6个月定开C,混合型,,混合型,契约型开放式,O
010897.OF,太平价值增长C,股票型,,股票型,契约型开放式,O
011694.OF,华泰紫金信息科技6个月定开A,混合型,,混合型,契约型开放式,O
910004.OF,东方红启恒三年持有A,混合型,,混合型,契约型开放式,O
011857.OF,安信均衡成长18个月持有C,混合型,,混合型,契约型开放式,O
011856.OF,安信均衡成长18个月持有A,混合型,,混合型,契约型开放式,O
011724.OF,东方红启恒三年持有B,混合型,,混合型,契约型开放式,O
011783.OF,泓德睿源三年持有,混合型,,灵活配置型,契约型开放式,O
010971.OF,华夏永鑫六个月持有A,混合型,,混合型,契约型开放式,O
011451.OF,招商企业优选C,混合型,,混合型,契约型开放式,O
011171.OF,宝盈智慧生活C,混合型,,混合型,契约型开放式,O
011170.OF,宝盈智慧生活A,混合型,,混合型,契约型开放式,O
010972.OF,华夏永鑫六个月持有C,混合型,,混合型,契约型开放式,O
011741.OF,博时成长精选C,混合型,,混合型,契约型开放式,O
010092.OF,永赢华嘉信用债A,债券型,,债券型,契约型开放式,O
010693.OF,华夏核心价值C,混合型,,混合型,契约型开放式,O
011696.OF,南方浩睿进取京选3个月持有A,混合型,,混合型,契约型开放式,O
011697.OF,南方浩睿进取京选3个月持有C,混合型,,混合型,契约型开放式,O
010692.OF,华夏核心价值A,混合型,,混合型,契约型开放式,O
011450.OF,招商企业优选A,混合型,,混合型,契约型开放式,O
011740.OF,博时成长精选A,混合型,,混合型,契约型开放式,O
011295.OF,中信保诚量化阿尔法C,股票型,,股票型,契约型开放式,O
011290.OF,前海联合添瑞一年持有A,混合型,,混合型,契约型开放式,O
011291.OF,前海联合添瑞一年持有C,混合型,,混合型,契约型开放式,O
011195.OF,广发睿铭两年持有C,混合型,,混合型,契约型开放式,O
011194.OF,广发睿铭两年持有A,混合型,,混合型,契约型开放式,O
011940.OF,大成全球美元债A美元,债券型,,债券型,契约型开放式,O
011941.OF,大成全球美元债C美元,债券型,,债券型,契约型开放式,O
012007.OF,万家瑞富C,混合型,,灵活配置型,契约型开放式,O
010382.OF,浙商智选价值C,混合型,,混合型,契约型开放式,O
010381.OF,浙商智选价值A,混合型,,混合型,契约型开放式,O
010653.OF,农银汇理金玉,债券型,,债券型,契约型开放式,O
010469.OF,圆信永丰聚优A,股票型,,股票型,契约型开放式,O
516900.SH,食品饮料ETF基金,股票型,20210428,被动指数型,契约型开放式,E
010470.OF,圆信永丰聚优C,股票型,,股票型,契约型开放式,O
516070.SH,碳中和50ETF,股票型,20210423,被动指数型,契约型开放式,E
011514.OF,中海海誉A,混合型,,混合型,契约型开放式,O
011515.OF,中海海誉C,混合型,,混合型,契约型开放式,O
159886.SZ,机械ETF,股票型,20210428,被动指数型,契约型开放式,E
011446.OF,长江新能源产业A,混合型,,混合型,契约型开放式,O
011447.OF,长江新能源产业C,混合型,,混合型,契约型开放式,O
012042.OF,鹏华中证银行C,股票型,,被动指数型,契约型开放式,O
010249.OF,国金惠诚A,债券型,,债券型,契约型开放式,O
010250.OF,国金惠诚C,债券型,,债券型,契约型开放式,O
012044.OF,鹏华中证证券C,股票型,,被动指数型,契约型开放式,O
012043.OF,鹏华中证酒C,股票型,,被动指数型,契约型开放式,O
012041.OF,鹏华中证国防C,股票型,,被动指数型,契约型开放式,O
012040.OF,鹏华中证信息技术C,股票型,,被动指数型,契约型开放式,O
011949.OF,东吴多策略C,混合型,,灵活配置型,契约型开放式,O
011948.OF,东吴智慧医疗量化策略C,混合型,,灵活配置型,契约型开放式,O
010422.OF,海富通消费优选C,混合型,,混合型,契约型开放式,O
010262.OF,海富通中债1-3年农发债A,债券型,,被动指数型,契约型开放式,O
010263.OF,海富通中债1-3年农发债C,债券型,,被动指数型,契约型开放式,O
010421.OF,海富通消费优选A,混合型,,混合型,契约型开放式,O
004657.OF,金鹰民富收益A,混合型,,混合型,契约型开放式,O
004658.OF,金鹰民富收益C,混合型,,混合型,契约型开放式,O
010959.OF,大成惠泽一年定开债,债券型,,债券型,契约型开放式,O
011719.OF,浦银安盛盛华一年定开,债券型,,债券型,契约型开放式,O
010714.OF,东方红远见价值A,混合型,,混合型,契约型开放式,O
010442.OF,东方红启盛三年持有B,混合型,,混合型,契约型开放式,O
910006.OF,东方红启盛三年持有A,混合型,,混合型,契约型开放式,O
011982.OF,博时内需增长C,混合型,,灵活配置型,契约型开放式,O
011907.OF,国泰量化收益C,混合型,,灵活配置型,契约型开放式,O
011953.OF,招商招瑞纯债D,债券型,,债券型,契约型开放式,O
011955.OF,招商招祥纯债D,债券型,,债券型,契约型开放式,O
011348.OF,易方达宁易一年持有C,混合型,,混合型,契约型开放式,O
011512.OF,天弘中证新能源汽车A,股票型,,被动指数型,契约型开放式,O
011347.OF,易方达宁易一年持有A,混合型,,混合型,契约型开放式,O
011513.OF,天弘中证新能源汽车C,股票型,,被动指数型,契约型开放式,O
011598.OF,信澳医药健康,混合型,,混合型,契约型开放式,O
011370.OF,华商均衡成长C,混合型,,混合型,契约型开放式,O
011667.OF,东财中证高端装备制造指数增强A,股票型,,增强指数型,契约型开放式,O
011668.OF,东财中证高端装备制造指数增强C,股票型,,增强指数型,契约型开放式,O
011002.OF,同泰大健康主题A,混合型,,混合型,契约型开放式,O
010448.OF,中邮未来成长C,混合型,,混合型,契约型开放式,O
011003.OF,同泰大健康主题C,混合型,,混合型,契约型开放式,O
011369.OF,华商均衡成长A,混合型,,混合型,契约型开放式,O
010447.OF,中邮未来成长A,混合型,,混合型,契约型开放式,O
011961.OF,易方达稳鑫30天滚动持有A,债券型,,债券型,契约型开放式,O
011962.OF,易方达稳鑫30天滚动持有C,债券型,,债券型,契约型开放式,O
011963.OF,广发稳裕C,混合型,,灵活配置型,契约型开放式,O
011274.OF,泰信景气驱动12个月持有C,混合型,,混合型,契约型开放式,O
010960.OF,大成惠恒一年定开,债券型,,债券型,契约型开放式,O
011273.OF,泰信景气驱动12个月持有A,混合型,,混合型,契约型开放式,O
517170.SH,沪港深ETF,股票型,20210420,被动指数型,契约型开放式,E
516110.SH,汽车ETF,股票型,20210507,被动指数型,契约型开放式,E
516960.SH,机械ETF,股票型,20210507,被动指数型,契约型开放式,E
011768.OF,泰康合润C,混合型,,混合型,契约型开放式,O
011293.OF,中金恒远一年持有,混合型,,混合型,契约型开放式,O
011767.OF,泰康合润A,混合型,,混合型,契约型开放式,O
010800.OF,长城优选稳进六个月持有C,混合型,,混合型,契约型开放式,O
010799.OF,长城优选稳进六个月持有A,混合型,,混合型,契约型开放式,O
011742.OF,大成惠平一年定开,债券型,,债券型,契约型开放式,O
011064.OF,南方誉享一年持有A,混合型,,混合型,契约型开放式,O
011065.OF,南方誉享一年持有C,混合型,,混合型,契约型开放式,O
011529.OF,上银慧兴盈,债券型,,债券型,契约型开放式,O
159885.SZ,碳中和ETF基金,股票型,20210414,被动指数型,契约型开放式,E
011945.OF,汇添富稳健增益一年持有C,混合型,,混合型,契约型开放式,O
009563.OF,工银全球配置港币,股票型,,股票型,契约型开放式,O
011298.OF,易方达悦安一年持有A,债券型,,债券型,契约型开放式,O
008155.OF,嘉实中证医药健康100策略ETF联接C,股票型,,被动指数型,契约型开放式,O
008154.OF,嘉实中证医药健康100策略ETF联接A,股票型,,被动指数型,契约型开放式,O
