ts_code,MA120,MA250,PC120,PC250,250RPS_Rank,250RPS,120RPS_Rank,120RPS
603999.SH,5.19,5.76,-0.16874,-0.21212,1705.0,64.84,2748.0,43.31
605001.SH,5.35,5.86,-0.10275,-0.34713,3059.0,36.9,1858.0,61.68
605003.SH,16.43,17.74,-0.04922,-0.21096,1692.0,65.11,1245.0,74.33
605005.SH,15.94,16.49,-0.00924,-0.08027,850.0,82.48,933.0,80.77
605006.SH,4.99,5.93,-0.27486,-0.46319,4068.0,16.08,3817.0,21.25
605007.SH,13.44,13.79,-0.04402,-0.17903,1435.0,70.41,1195.0,75.36
605008.SH,13.41,14.09,-0.11179,-0.21716,1739.0,64.14,1979.0,59.18
605009.SH,40.01,39.7,-0.1296,-0.22764,1827.0,62.32,2203.0,54.56
605011.SH,24.36,24.84,-0.23897,-0.34837,3072.0,36.63,3513.0,27.53
605016.SH,22.81,24.68,-0.3748,-0.27692,2342.0,51.69,4450.0,8.19
605018.SH,8.84,9.71,-0.1247,-0.29469,2525.0,47.92,2129.0,56.09
605020.SH,22.27,24.44,-0.49902,-0.47273,4130.0,14.8,4764.0,1.71
605028.SH,14.73,16.42,-0.16724,-0.37692,3343.0,31.04,2733.0,43.62
605033.SH,13.23,15.49,-0.17494,-0.40481,3627.0,25.18,2829.0,41.64
605050.SH,9.85,10.66,-0.24074,-0.25725,2122.0,56.23,3529.0,27.2
605055.SH,4.62,5.64,-0.11826,-0.34109,3000.0,38.11,2048.0,57.76
605056.SH,11.83,12.34,-0.25895,-0.20442,1640.0,66.18,3687.0,23.94
605058.SH,18.18,19.49,0.07273,-0.12979,1104.0,77.24,472.0,90.28
605060.SH,15.13,17.51,-0.3393,-0.53473,4480.0,7.57,4278.0,11.74
605066.SH,6.44,7.48,-0.3015,-0.39048,3480.0,28.21,4027.0,16.92
605068.SH,14.78,19.16,-0.30869,-0.47481,4153.0,14.32,4079.0,15.85
605069.SH,6.59,8.37,-0.20028,-0.50657,4360.0,10.05,3138.0,35.27
605077.SH,17.28,19.93,-0.3452,-0.49138,4265.0,12.01,4304.0,11.21
605080.SH,16.87,20.07,-0.15467,-0.48014,4194.0,13.48,2553.0,47.34
605081.SH,12.15,12.84,0.04406,-0.29994,2566.0,47.07,600.0,87.64
605086.SH,19.82,21.99,-0.25944,-0.29439,2520.0,48.02,3692.0,23.83
605088.SH,20.96,20.93,-0.03908,0.04848,463.0,90.47,1153.0,76.23
605089.SH,24.28,30.54,-0.37271,-0.57715,4626.0,4.56,4440.0,8.4
605090.SH,27.8,26.78,-0.07223,0.16215,284.0,94.16,1497.0,69.13
605098.SH,42.77,41.11,-0.26796,-0.19182,1534.0,68.37,3765.0,22.33
605099.SH,20.23,20.49,-0.07676,-0.26537,2220.0,54.21,1549.0,68.06
605100.SH,12.49,13.76,-0.17073,-0.31336,2708.0,44.14,2778.0,42.7
605108.SH,24.06,27.5,-0.39993,-0.4642,4074.0,15.95,4539.0,6.36
605111.SH,34.37,35.55,-0.12651,-0.18498,1476.0,69.56,2155.0,55.55
605116.SH,23.33,23.38,0.00457,0.07745,396.0,91.85,827.0,82.96
605117.SH,88.13,81.76,0.0674,-0.00523,600.0,87.64,501.0,89.68
605118.SH,16.02,16.37,-0.14136,-0.02444,659.0,86.42,2346.0,51.61
605122.SH,10.36,12.63,-0.11227,-0.40231,3599.0,25.75,1987.0,59.02
605123.SH,60.39,73.35,-0.35371,-0.54523,4526.0,6.62,4353.0,10.19
605128.SH,34.17,42.36,-0.49567,-0.41127,3676.0,24.16,4758.0,1.84
605133.SH,19.29,23.58,-0.13046,-0.40801,3647.0,24.76,2213.0,54.35
605136.SH,6.63,8.38,-0.24299,-0.48688,4236.0,12.61,3549.0,26.78
605138.SH,5.53,6.57,-0.16287,-0.49203,4270.0,11.91,2663.0,45.07
605151.SH,15.81,17.24,-0.12365,-0.17746,1425.0,70.61,2115.0,56.38
605155.SH,10.67,12.93,-0.29407,-0.4443,3943.0,18.65,3969.0,18.12
605158.SH,6.86,7.09,-0.01693,-0.07437,826.0,82.98,982.0,79.76
605162.SH,7.18,7.91,-0.07122,-0.35729,3154.0,34.94,1483.0,69.42
605166.SH,10.41,9.83,0.06064,-0.01173,616.0,87.31,524.0,89.21
605167.SH,8.36,8.72,-0.12528,-0.1949,1558.0,67.87,2143.0,55.8
605168.SH,40.36,52.39,-0.60491,-0.67212,4792.0,1.13,4829.0,0.37
605169.SH,8.38,9.5,0.03297,-0.20038,1605.0,66.9,651.0,86.59
605177.SH,22.19,24.37,-0.03618,-0.33842,2970.0,38.73,1130.0,76.7
605178.SH,14.2,17.48,-0.21852,-0.39729,3549.0,26.78,3312.0,31.68
605179.SH,10.26,11.51,-0.18428,-0.28171,2388.0,50.74,2953.0,39.08
605180.SH,12.89,12.95,0.16524,-0.17036,1377.0,71.61,220.0,95.48
605183.SH,15.42,14.95,0.23933,0.04836,465.0,90.43,130.0,97.34
605186.SH,29.02,33.6,-0.57508,-0.50294,4333.0,10.61,4819.0,0.58
605188.SH,7.49,8.26,-0.0806,-0.36691,3247.0,33.02,1604.0,66.92
605189.SH,12.01,13.79,-0.07808,-0.27391,2305.0,52.46,1564.0,67.75
605196.SH,10.18,8.89,-0.11016,0.04523,468.0,90.36,1958.0,59.62
605198.SH,29.5,24.86,0.0698,0.11609,335.0,93.11,485.0,90.01
605199.SH,10.93,12.92,-0.17845,-0.30961,2667.0,44.99,2869.0,40.82
605208.SH,6.76,7.8,-0.05572,-0.28912,2461.0,49.24,1321.0,72.76
605218.SH,17.78,18.48,-0.15428,0.192,248.0,94.9,2546.0,47.48
605222.SH,16.7,17.41,-0.07763,-0.1727,1391.0,71.32,1559.0,67.85
605228.SH,9.61,10.34,-0.09773,-0.15622,1274.0,73.73,1801.0,62.86
605255.SH,13.18,14.91,-0.20912,-0.3007,2576.0,46.86,3223.0,33.51
605258.SH,25.53,25.67,0.32858,0.07105,409.0,91.58,79.0,98.39
605259.SH,18.33,20.68,-0.4986,-0.4921,4272.0,11.87,4763.0,1.73
605266.SH,36.04,45.39,-0.60321,-0.66518,4783.0,1.32,4827.0,0.41
605268.SH,7.49,8.65,-0.18008,-0.37609,3329.0,31.32,2897.0,40.24
605277.SH,14.32,14.3,-0.06159,-0.09233,908.0,81.28,1370.0,71.75
605286.SH,22.11,23.39,0.0471,-0.10492,967.0,80.07,589.0,87.87
605287.SH,12.33,14.49,-0.14559,-0.39599,3537.0,27.03,2405.0,50.39
605288.SH,33.23,37.45,-0.15236,-0.25212,2069.0,57.33,2509.0,48.25
605289.SH,27.12,32.86,-0.45759,-0.4304,3841.0,20.76,4691.0,3.22
605296.SH,35.35,30.07,0.00801,0.23837,206.0,95.77,802.0,83.47
605298.SH,10.33,12.49,-0.31662,-0.48679,4233.0,12.67,4136.0,14.67
605299.SH,8.66,9.42,-0.13875,-0.40655,3638.0,24.95,2312.0,52.31
605300.SH,12.58,14.64,-0.20981,-0.48952,4254.0,12.24,3231.0,33.35
605303.SH,7.42,9.41,-0.2232,-0.49384,4280.0,11.7,3358.0,30.73
605305.SH,31.8,32.16,-0.41556,-0.28401,2416.0,50.17,4593.0,5.24
605318.SH,14.83,15.87,0.08954,0.02772,514.0,89.41,420.0,91.35
605319.SH,19.04,19.46,-0.18545,-0.01259,622.0,87.19,2973.0,38.67
605333.SH,25.91,22.16,0.01124,0.74033,38.0,99.24,781.0,83.9
605336.SH,12.07,13.6,-0.16218,-0.38571,3446.0,28.91,2657.0,45.19
605337.SH,11.03,12.83,-0.21818,-0.49501,4285.0,11.6,3307.0,31.78
605338.SH,15.16,18.25,-0.18969,-0.43054,3844.0,20.7,3010.0,37.91
605339.SH,15.66,16.98,-0.06763,-0.26195,2178.0,55.08,1440.0,70.31
605358.SH,22.23,25.86,-0.16558,-0.4018,3595.0,25.84,2703.0,44.24
605365.SH,16.24,16.94,-0.19535,-0.05978,772.0,84.09,3076.0,36.55
605366.SH,6.28,7.11,-0.20827,-0.33972,2984.0,38.44,3217.0,33.64
605368.SH,13.41,12.0,0.06635,0.37425,121.0,97.52,508.0,89.54
605369.SH,40.36,46.37,-0.36422,-0.45275,4005.0,17.38,4405.0,9.12
605376.SH,21.94,24.69,-0.02883,-0.36634,3239.0,33.18,1072.0,77.9
605377.SH,17.7,18.89,-0.45563,-0.42778,3821.0,21.17,4687.0,3.3
605378.SH,18.45,20.62,-0.21536,-0.32951,2872.0,40.76,3290.0,32.13
605388.SH,7.05,9.6,-0.46303,-0.6248,4732.0,2.37,4700.0,3.03
605389.SH,20.92,23.07,-0.15063,-0.30161,2584.0,46.7,2485.0,48.74
605398.SH,20.86,25.26,-0.36561,-0.47021,4110.0,15.21,4410.0,9.02
605399.SH,11.89,12.88,-0.11508,-0.32016,2775.0,42.76,2012.0,58.5
605488.SH,13.07,14.11,-0.05488,-0.18206,1456.0,69.98,1304.0,73.11
605499.SH,215.12,197.7,0.26447,0.25352,194.0,96.02,105.0,97.85
605500.SH,6.57,7.08,-0.04056,-0.18651,1488.0,69.31,1165.0,75.98
605507.SH,16.76,17.63,0.12173,-0.15774,1286.0,73.48,339.0,93.03
605555.SH,18.74,19.37,-0.21139,-0.08919,884.0,81.78,3245.0,33.06
605566.SH,16.33,18.72,-0.12386,-0.33426,2925.0,39.66,2116.0,56.36
605567.SH,8.41,10.31,-0.16535,-0.41158,3678.0,24.12,2700.0,44.3
605577.SH,16.77,17.29,-0.34865,0.19588,241.0,95.05,4322.0,10.83
605580.SH,9.44,10.25,-0.10225,-0.32914,2865.0,40.9,1847.0,61.91
605588.SH,40.48,45.4,-0.13532,-0.07158,815.0,83.2,2272.0,53.14
605589.SH,19.64,20.66,-0.13056,-0.10486,966.0,80.09,2215.0,54.31
605598.SH,19.59,22.65,-0.07701,-0.52437,4434.0,8.52,1552.0,67.99
605599.SH,13.25,13.44,-0.14863,-0.18645,1487.0,69.34,2448.0,49.5
688001.SH,22.82,26.61,-0.17156,-0.29659,2540.0,47.61,2791.0,42.43
688002.SH,30.3,37.73,-0.35553,-0.47219,4128.0,14.84,4363.0,9.99
688003.SH,34.22,34.95,-0.15442,-0.23944,1944.0,59.91,2549.0,47.42
688004.SH,14.32,21.45,-0.48704,-0.65516,4777.0,1.44,4744.0,2.13
688005.SH,26.57,33.37,-0.2821,-0.58793,4655.0,3.96,3884.0,19.87
688006.SH,19.34,21.57,-0.27011,-0.39685,3545.0,26.87,3781.0,22.0
688007.SH,17.06,20.94,-0.20886,-0.34673,3055.0,36.98,3220.0,33.57
688008.SH,52.93,53.35,0.00097,0.07427,403.0,91.7,851.0,82.46
688009.SH,5.76,5.25,-0.05688,-0.12287,1073.0,77.88,1329.0,72.6
688010.SH,16.46,19.39,-0.24177,-0.28462,2420.0,50.08,3538.0,27.01
688011.SH,15.04,18.57,-0.20562,-0.43786,3891.0,19.73,3191.0,34.17
688012.SH,143.4,146.04,-0.09309,-0.02109,650.0,86.61,1749.0,63.93
688013.SH,15.72,18.29,-0.09256,-0.30588,2634.0,45.67,1740.0,64.11
688015.SH,17.88,17.44,-0.00373,-0.03959,708.0,85.41,889.0,81.68
688016.SH,129.6,157.28,-0.5266,-0.46488,4077.0,15.89,4795.0,1.07
688017.SH,98.38,113.38,-0.50424,-0.41799,3741.0,22.82,4771.0,1.57
688018.SH,94.63,98.29,0.02635,-0.13481,1135.0,76.6,695.0,85.68
688019.SH,132.93,146.72,-0.2424,-0.19667,1571.0,67.6,3544.0,26.89
688020.SH,31.81,39.4,0.04954,-0.26248,2186.0,54.91,571.0,88.24
688021.SH,10.19,15.66,-0.35586,-0.67042,4790.0,1.18,4365.0,9.95
688022.SH,13.85,18.63,-0.38994,-0.70293,4820.0,0.56,4509.0,6.97
688023.SH,45.28,82.37,-0.56027,-0.80529,4846.0,0.02,4810.0,0.76
688025.SH,41.59,58.41,-0.34907,-0.51385,4394.0,9.35,4323.0,10.81
688026.SH,11.13,13.69,0.04196,-0.29952,2562.0,47.15,616.0,87.31
688027.SH,162.0,141.99,0.33536,0.08896,377.0,92.24,78.0,98.41
688028.SH,16.41,19.21,-0.15478,-0.24239,1973.0,59.31,2555.0,47.3
688029.SH,65.27,73.85,-0.11781,-0.15679,1279.0,73.63,2043.0,57.86
688030.SH,11.38,15.0,-0.22494,-0.4754,4160.0,14.18,3381.0,30.25
688031.SH,40.27,52.39,-0.47014,-0.70557,4822.0,0.52,4718.0,2.66
688032.SH,185.19,214.16,-0.38078,-0.52855,4458.0,8.03,4470.0,7.78
688033.SH,7.42,11.89,-0.57795,-0.71311,4825.0,0.45,4821.0,0.54
688035.SH,32.22,41.6,-0.3536,-0.53029,4465.0,7.88,4352.0,10.21
688036.SH,116.2,126.19,-0.5243,-0.3607,3178.0,34.44,4794.0,1.09
688037.SH,90.08,111.51,-0.50694,-0.54806,4534.0,6.46,4775.0,1.49
688038.SH,8.92,10.98,-0.00569,-0.3637,3216.0,33.66,909.0,81.26
688039.SH,24.63,28.26,-0.42205,-0.38151,3394.0,29.98,4610.0,4.89
688041.SH,74.93,70.6,-0.07293,0.48987,82.0,98.33,1505.0,68.96
688045.SH,27.54,34.79,-0.14159,-0.48528,4227.0,12.79,2348.0,51.57
688046.SH,11.59,14.45,-0.18479,-0.42085,3764.0,22.35,2958.0,38.98
688047.SH,92.56,94.14,-0.12562,-0.06463,794.0,83.64,2147.0,55.72
688048.SH,35.07,47.47,-0.4236,-0.60985,4706.0,2.91,4613.0,4.83
688049.SH,24.79,28.92,-0.23055,-0.25999,2146.0,55.74,3434.0,29.16
688050.SH,105.95,139.26,-0.49745,-0.54447,4523.0,6.69,4760.0,1.8
688051.SH,17.89,24.63,-0.25206,-0.51065,4381.0,9.62,3625.0,25.22
688052.SH,96.72,116.46,-0.14194,-0.33316,2905.0,40.07,2357.0,51.38
688053.SH,25.56,36.98,-0.49344,-0.64253,4760.0,1.8,4755.0,1.9
688055.SH,3.23,3.81,-0.28165,-0.2962,2536.0,47.69,3875.0,20.06
688056.SH,22.8,28.27,-0.12319,-0.42861,3832.0,20.95,2110.0,56.48
688057.SH,10.5,12.03,-0.18092,-0.4021,3597.0,25.79,2906.0,40.05
688058.SH,28.1,37.72,-0.5302,-0.62731,4736.0,2.29,4797.0,1.03
688059.SH,54.22,68.3,-0.31163,-0.53135,4471.0,7.76,4097.0,15.48
688060.SH,30.24,37.78,-0.14679,-0.42728,3817.0,21.25,2419.0,50.1
688061.SH,25.69,31.62,-0.20782,-0.47418,4141.0,14.57,3211.0,33.76
688062.SH,30.23,28.56,-0.25945,0.03325,504.0,89.62,3693.0,23.81
688063.SH,61.34,86.53,-0.48138,-0.71625,4826.0,0.43,4737.0,2.27
688065.SH,43.7,48.17,-0.23984,-0.41174,3680.0,24.08,3522.0,27.34
688066.SH,19.29,31.26,-0.45971,-0.79651,4844.0,0.06,4696.0,3.12
688067.SH,15.12,18.54,-0.12168,-0.38149,3392.0,30.02,2096.0,56.77
688068.SH,28.22,33.94,-0.15147,-0.33376,2917.0,39.83,2500.0,48.43
688069.SH,14.35,16.94,-0.15048,-0.35549,3133.0,35.37,2480.0,48.84
688070.SH,34.15,33.82,-0.1039,-0.35437,3125.0,35.53,1871.0,61.41
688071.SH,24.51,34.36,-0.43533,-0.62976,4742.0,2.17,4645.0,4.17
688072.SH,158.06,204.25,-0.38584,-0.60531,4696.0,3.12,4495.0,7.26
688073.SH,33.16,46.08,-0.23959,-0.55487,4557.0,5.98,3517.0,27.45
688075.SH,34.3,37.16,-0.0648,-0.1776,1427.0,70.57,1406.0,71.01
688076.SH,61.11,50.75,0.12673,0.93867,24.0,99.53,323.0,93.36
688077.SH,15.76,19.36,-0.11524,-0.40727,3644.0,24.82,2015.0,58.44
688078.SH,24.23,31.71,-0.25914,-0.5037,4341.0,10.44,3690.0,23.88
688079.SH,7.46,8.99,-0.18418,-0.29862,2559.0,47.21,2949.0,39.17
688080.SH,30.49,34.16,-0.28142,-0.37281,3303.0,31.86,3874.0,20.08
688081.SH,9.42,12.34,-0.19227,-0.48807,4244.0,12.44,3042.0,37.25
688082.SH,85.5,95.39,-0.04413,-0.15461,1261.0,74.0,1196.0,75.34
688083.SH,72.81,89.18,-0.18129,-0.51656,4407.0,9.08,2910.0,39.97
688084.SH,44.36,55.9,-0.30351,-0.51409,4396.0,9.31,4042.0,16.61
688085.SH,17.19,18.55,0.05353,-0.21057,1688.0,65.19,553.0,88.61
688087.SH,26.64,24.97,0.15037,0.12638,325.0,93.31,260.0,94.66
688088.SH,29.29,32.89,-0.22969,-0.28881,2458.0,49.3,3423.0,29.39
688089.SH,14.8,16.3,0.16809,-0.21904,1754.0,63.83,217.0,95.54
688090.SH,30.06,29.49,0.49598,0.30955,156.0,96.8,31.0,99.38
688091.SH,31.27,43.91,-0.44124,-0.58159,4639.0,4.29,4660.0,3.86
688092.SH,26.51,28.17,-0.40027,-0.40169,3594.0,25.86,4541.0,6.31
688093.SH,15.78,16.66,0.09266,-0.15093,1237.0,74.49,412.0,91.52
688095.SH,50.55,61.15,-0.32091,-0.54676,4531.0,6.52,4163.0,14.11
688096.SH,5.45,7.25,-0.17362,-0.49695,4291.0,11.47,2818.0,41.87
688097.SH,21.32,24.27,-0.15789,-0.19255,1539.0,68.26,2586.0,46.66
688098.SH,4.74,5.95,-0.25621,-0.47574,4163.0,14.11,3665.0,24.39
688099.SH,57.27,59.59,-0.00704,-0.35427,3122.0,35.6,916.0,81.12
688100.SH,36.19,31.94,0.04174,0.38207,116.0,97.63,617.0,87.29
688101.SH,11.98,12.61,0.04011,-0.13811,1158.0,76.12,621.0,87.21
688102.SH,9.97,10.92,-0.36057,-0.32836,2856.0,41.09,4384.0,9.55
688103.SH,32.85,40.68,-0.05923,-0.47948,4189.0,13.58,1348.0,72.2
688105.SH,22.53,26.39,-0.15139,-0.28929,2462.0,49.22,2497.0,48.49
688106.SH,18.35,20.91,-0.15909,-0.33079,2880.0,40.59,2610.0,46.16
688107.SH,23.79,31.08,-0.3457,-0.56116,4573.0,5.65,4307.0,11.14
688108.SH,9.99,10.7,-0.26495,-0.04426,721.0,85.14,3732.0,23.01
688109.SH,27.27,26.2,0.21495,0.08559,385.0,92.08,154.0,96.84
688110.SH,20.98,26.99,-0.27569,-0.42791,3823.0,21.13,3824.0,21.11
688111.SH,250.29,281.02,-0.36274,-0.50989,4375.0,9.74,4397.0,9.29
688112.SH,29.98,35.23,-0.29716,-0.47715,4174.0,13.89,3994.0,17.6
688113.SH,30.32,36.41,-0.22369,-0.41777,3737.0,22.91,3362.0,30.64
688114.SH,51.36,66.08,-0.42023,-0.49276,4275.0,11.8,4607.0,4.95
688115.SH,21.25,26.34,-0.08071,-0.29304,2505.0,48.33,1607.0,66.86
688116.SH,24.2,24.94,-0.0547,-0.3,2567.0,47.05,1301.0,73.17
688117.SH,25.88,26.37,-0.02571,0.13614,313.0,93.56,1048.0,78.39
688118.SH,15.15,21.51,-0.34673,-0.52715,4445.0,8.3,4312.0,11.04
688119.SH,3.6,4.27,-0.24129,-0.4573,4037.0,16.71,3532.0,27.14
688120.SH,163.88,181.18,-0.32582,-0.30935,2665.0,45.03,4194.0,13.48
688121.SH,14.07,18.12,-0.4384,-0.64089,4757.0,1.86,4655.0,3.96
688122.SH,38.54,42.59,-0.12554,-0.26136,2165.0,55.34,2146.0,55.74
688123.SH,54.96,56.08,-0.01677,-0.09126,903.0,81.39,981.0,79.78
688125.SH,29.28,32.9,-0.12484,-0.3234,2809.0,42.06,2131.0,56.05
688126.SH,14.15,15.95,0.00601,-0.25873,2136.0,55.94,814.0,83.22
688127.SH,18.94,19.09,-0.12518,0.21618,226.0,95.36,2141.0,55.84
688128.SH,17.74,18.76,-0.13181,-0.23107,1862.0,61.6,2236.0,53.88
688129.SH,12.77,14.0,-0.00245,-0.16712,1350.0,72.16,882.0,81.82
688130.SH,27.24,33.85,-0.41372,-0.57995,4634.0,4.4,4588.0,5.34
688131.SH,28.08,40.0,-0.34955,-0.56809,4600.0,5.1,4328.0,10.71
688132.SH,16.49,18.65,-0.1254,-0.43494,3868.0,20.2,2144.0,55.78
688133.SH,23.37,36.05,-0.5069,-0.73316,4834.0,0.27,4774.0,1.51
688135.SH,16.06,18.65,-0.19988,-0.26173,2171.0,55.22,3133.0,35.37
688136.SH,16.64,17.53,0.05702,-0.14228,1181.0,75.65,540.0,88.88
688137.SH,33.96,41.81,-0.18544,-0.4321,3847.0,20.64,2972.0,38.69
688138.SH,19.44,20.05,-0.00455,-0.02775,667.0,86.26,895.0,81.55
688139.SH,33.88,35.49,-0.15101,-0.3927,3503.0,27.73,2489.0,48.66
688141.SH,16.0,22.38,-0.1757,-0.50688,4362.0,10.01,2836.0,41.5
688143.SH,21.88,26.98,-0.24819,-0.43301,3852.0,20.53,3596.0,25.82
688146.SH,28.51,31.17,-0.03422,-0.27766,2348.0,51.57,1109.0,77.14
688147.SH,28.81,34.61,-0.40333,-0.52245,4426.0,8.69,4549.0,6.15
688148.SH,4.54,6.17,-0.23887,-0.60463,4695.0,3.14,3510.0,27.59
688150.SH,19.24,19.05,-0.10045,-0.02657,665.0,86.3,1827.0,62.32
688151.SH,13.57,16.11,-0.18082,-0.36354,3215.0,33.68,2905.0,40.07
688152.SH,40.95,56.96,-0.31653,-0.72179,4829.0,0.37,4135.0,14.69
688153.SH,43.52,52.97,-0.42442,-0.5652,4590.0,5.3,4616.0,4.77
688155.SH,47.49,48.75,-0.42086,-0.22641,1822.0,62.42,4608.0,4.93
688156.SH,14.6,19.98,-0.36922,-0.62802,4739.0,2.23,4426.0,8.69
688157.SH,34.99,42.83,0.05815,-0.26476,2212.0,54.37,534.0,89.0
688158.SH,10.98,13.33,-0.24823,-0.39467,3518.0,27.42,3597.0,25.79
688159.SH,36.51,37.97,-0.33402,-0.24773,2028.0,58.17,4247.0,12.38
688160.SH,43.59,50.01,-0.34279,-0.37708,3345.0,30.99,4294.0,11.41
688161.SH,23.06,30.82,-0.30067,-0.45172,3990.0,17.68,4020.0,17.07
688162.SH,20.56,25.8,-0.19632,-0.53695,4490.0,7.37,3095.0,36.15
688163.SH,13.41,16.29,0.0481,-0.25013,2054.0,57.64,581.0,88.03
688165.SH,8.36,9.34,-0.18479,-0.28585,2430.0,49.88,2958.0,38.98
688166.SH,31.12,30.6,-0.07917,0.38703,112.0,97.71,1581.0,67.4
688167.SH,63.96,80.8,-0.49827,-0.47681,4170.0,13.97,4762.0,1.75
688168.SH,28.45,30.39,0.03225,-0.1757,1417.0,70.78,657.0,86.46
688169.SH,351.21,320.28,-0.33339,-0.15392,1257.0,74.08,4244.0,12.44
688170.SH,23.8,29.39,-0.29795,-0.42056,3759.0,22.45,4000.0,17.48
688171.SH,15.01,18.34,-0.19608,-0.40364,3613.0,25.46,3089.0,36.28
688172.SH,15.65,16.9,-0.14554,-0.32256,2804.0,42.16,2403.0,50.43
688173.SH,11.18,13.77,-0.34917,-0.49945,4305.0,11.18,4325.0,10.77
688175.SH,17.98,23.2,-0.43732,-0.63585,4753.0,1.94,4652.0,4.02
688176.SH,5.82,7.98,-0.21406,-0.51588,4402.0,9.18,3277.0,32.4
688177.SH,26.98,31.27,-0.46642,-0.24195,1969.0,59.39,4711.0,2.81
688178.SH,10.73,14.06,-0.15275,-0.49816,4297.0,11.35,2519.0,48.04
688179.SH,12.1,15.2,-0.26019,-0.46141,4055.0,16.34,3697.0,23.73
688180.SH,28.52,33.68,-0.12051,-0.34347,3020.0,37.7,2079.0,57.12
688181.SH,17.98,21.84,-0.1327,-0.36765,3253.0,32.89,2242.0,53.76
688182.SH,13.18,15.99,-0.18423,-0.43775,3889.0,19.77,2950.0,39.15
688183.SH,16.24,13.15,1.3675,0.84241,33.0,99.34,5.0,99.92
688184.SH,14.51,17.72,-0.34792,-0.53816,4500.0,7.16,4316.0,10.96
688185.SH,46.47,59.71,-0.27164,-0.49567,4287.0,11.56,3790.0,21.81
688186.SH,11.37,15.08,-0.38329,-0.61509,4714.0,2.74,4485.0,7.47
688187.SH,49.72,43.58,0.07065,0.2439,198.0,95.93,480.0,90.12
688188.SH,219.23,233.9,-0.44339,-0.32528,2829.0,41.64,4664.0,3.78
688189.SH,6.47,7.93,-0.14083,-0.33699,2959.0,38.96,2338.0,51.77
688190.SH,73.92,70.68,-0.12421,-0.13057,1114.0,77.03,2121.0,56.25
